timestamp	outcome	moves_count	white_username	white_rating	black_username	black_rating	time_class	service	eco_name	eco_code	eco_category	white_acl	black_acl	white_opening_score	white_advantage_capitalization_winrate	white_resourcefulness_windrawrate	white_tactics_score	white_inaccuracies_per_game	white_inaccuracies_per_opening	white_inaccuracies_per_middlegame	white_inaccuracies_per_endgame	white_mistakes_per_game	white_mistakes_per_opening	white_mistakes_per_middlegame	white_mistakes_per_endgame	white_blunders_per_game	white_blunders_per_opening	white_blunders_per_middlegame	white_blunders_per_endgame	white_endgame_winrate	white_endgame_winrate_with_equal	white_endgame_winrate_with_advantage	white_endgame_winrate_with_disadvantage	white_long_thinking_outcome_score	white_time_advantage_score	white_significant_time_advantage_winrate	white_significant_time_disadvantage_winrate	black_opening_score	black_advantage_capitalization_winrate	black_resourcefulness_windrawrate	black_tactics_score	black_inaccuracies_per_game	black_inaccuracies_per_opening	black_inaccuracies_per_middlegame	black_inaccuracies_per_endgame	black_mistakes_per_game	black_mistakes_per_opening	black_mistakes_per_middlegame	black_mistakes_per_endgame	black_blunders_per_game	black_blunders_per_opening	black_blunders_per_middlegame	black_blunders_per_endgame	black_endgame_winrate	black_endgame_winrate_with_equal	black_endgame_winrate_with_advantage	black_endgame_winrate_with_disadvantage	black_long_thinking_outcome_score	black_time_advantage_score	black_significant_time_advantage_winrate	black_significant_time_disadvantage_winrate
1637963642	2	56	shahryarsalmas	1877	ieshuaganocry	1920	blitz	SERVICE_LICHESS	Queen's Gambit Declined: Modern Variation, Heral Variation	D53	Queen's Gambit Declined	0	0	1	None	1	0.8105	0.1053	0.1250	0.2222	0.0323	0.0526	0.0000	0.1111	0.0323	0.0175	0.0000	0.0556	0.0000	0.0000	None	0.0000	None	0.7500	0.8318	0	None	1	0	None	0.7286	0.0893	0.1250	0.1176	0.0645	0.0536	0.1250	0.1176	0.0000	0.0357	0.0000	0.1176	0.0000	0.0000	None	None	0.0000	0.8333	0.1682	None	0
1637963049	1	10	ieshuaganocry	1921	brausefrosch	1925	blitz	SERVICE_LICHESS	Scotch Game: Classical Variation	C45	Scotch Game	0	0	1	None	None	0.9600	0.1000	0.0000	0.5000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.9333	None	None	0	None	None	0.3333	0.0000	0.0000	0.0000	None	0.1111	0.1250	0.0000	None	0.1111	0.0000	1.0000	None	None	None	None	None	None	0.0667	None	None
1637962821	0	41	zvi2	1930	ieshuaganocry	1915	blitz	SERVICE_LICHESS	Queen's Gambit Declined: Harrwitz Attack	D35	Queen's Gambit Declined	-9	-19	1	0	None	0.6195	0.0732	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0732	0.0000	0.0952	0.0833	0.0000	0.0000	None	None	0.6667	1.0000	0	None	1	None	1	0.2976	0.2195	0.1250	0.4000	0.0000	0.0244	0.0000	0.0500	0.0000	0.1220	0.0000	0.2000	0.0769	1.0000	1.0000	None	None	0.3333	0.0000	None	1
1637962375	2	34	ieshuaganocry	1908	dadrules	1877	blitz	SERVICE_LICHESS	Caro-Kann Defense	B10	Caro-Kann Defense	0	-10	1	None	None	0.9529	0.1176	0.0000	0.0769	0.2308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	None	0.0000	None	0.7500	0.5556	None	None	1	None	None	0.9515	0.1212	0.0000	0.1538	0.1667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	None	None	0.0000	0.8000	0.4444	None	None
1637960301	1	48	ieshuaganocry	1909	c960-er	1900	blitz	SERVICE_LICHESS	Dutch Defense	A80	Dutch Defense	-10	-20	1	None	1	0.8250	0.2500	0.2500	0.2222	0.2727	0.0625	0.0000	0.1111	0.0455	0.0000	0.0000	0.0000	0.0000	1.0000	None	None	1.0000	0.7500	0.6630	1	None	1	0	None	0.7106	0.2128	0.2500	0.2778	0.1429	0.0851	0.0000	0.0556	0.1429	0.0213	0.0000	0.0000	0.0476	0.0000	None	0.0000	None	0.6000	0.3370	None	0
1638050827	0	30	ieshuaganocry	1902	littlerabit	1920	blitz	SERVICE_LICHESS	Scotch Game: Schmidt Variation	C45	Scotch Game	-20	-4	0	None	0	0.4133	0.1667	0.1250	0.2222	0.1538	0.0333	0.0000	0.0000	0.0769	0.1000	0.1250	0.0000	0.1538	0.0000	None	None	0.0000	0.5000	1.0000	0	None	1	1	None	0.9867	0.0333	0.0000	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	1.0000	0.0000	None	1
1638049619	0	55	ieshuaganocry	1908	jggml	1888	blitz	SERVICE_LICHESS	Scotch Game	C45	Scotch Game	-10	0	1	None	0	0.5854	0.1091	0.0000	0.1364	0.1200	0.0909	0.0000	0.1818	0.0400	0.0545	0.0000	0.0000	0.1200	0.0000	None	None	0.0000	0.4000	0.9533	0	None	1	1	None	0.9564	0.1091	0.1250	0.2273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.6667	0.0467	None	1
1638048251	1	36	ahmedsenosi6	1944	ieshuaganocry	1914	blitz	SERVICE_LICHESS	Queen's Pawn Game	D00	Queen's Pawn Game	-50	-60	1	1	1	0.2333	0.3056	0.6250	0.2143	None	0.1111	0.1250	0.1071	None	0.1111	0.0000	0.1429	None	None	None	None	None	0.3333	0.8594	1	None	1	0	0	0.2314	0.2571	0.5000	0.1852	None	0.0571	0.1250	0.0370	None	0.2000	0.0000	0.2593	None	None	None	None	None	0.0000	0.1406	None	0
1638047634	1	106	ieshuaganocry	1919	ingauno	1890	blitz	SERVICE_LICHESS	Queen's Pawn Game: Chigorin Variation	A45	Queen's Pawn Game	0	0	1	1	None	0.8491	0.0943	0.0000	0.2400	0.0548	0.0189	0.0000	0.0400	0.0137	0.0189	0.0000	0.0800	0.0000	1.0000	None	1.0000	None	0.5000	0.7114	1	None	1	None	0	0.8286	0.0857	0.0000	0.2000	0.0556	0.0381	0.0000	0.1600	0.0000	0.0190	0.0000	0.0400	0.0139	0.0000	None	None	0.0000	0.6667	0.2886	None	0
1638042728	2	42	ieshuaganocry	1914	jarijuu	2003	blitz	SERVICE_LICHESS	Queen's Pawn Game: Zukertort Variation	D02	Queen's Pawn Game	-10	-14	1	0	None	0.6837	0.2326	0.0000	0.3600	0.1000	0.0930	0.0000	0.0800	0.2000	0.0233	0.0000	0.0000	0.1000	0.0000	None	0.0000	None	0.0000	0.4177	None	None	1	None	1	0.6190	0.2381	0.1250	0.3333	0.1000	0.0476	0.0000	0.0833	0.0000	0.0476	0.0000	0.0417	0.1000	0.0000	None	None	0.0000	0.3333	0.5823	None	None
1638039139	1	16	ashrafelshamy99	1917	ieshuaganocry	1912	blitz	SERVICE_LICHESS	Four Knights Game: Italian Variation	C46	Four Knights Game	-10	-10	1	1	None	0.9059	0.2353	0.2500	0.2222	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.1724	None	None	0	None	0	0.6000	0.0625	0.0000	0.1250	None	0.0625	0.1250	0.0000	None	0.0625	0.0000	0.1250	None	None	None	None	None	0.5000	0.8276	None	None
1638038755	0	42	maraki_a	1849	ieshuaganocry	1918	blitz	SERVICE_LICHESS	Bird Opening: Dutch Variation	A03	Bird Opening	-19	-40	1	0	0	0.3619	0.1667	0.3750	0.1176	None	0.0952	0.0000	0.1176	None	0.0952	0.0000	0.1176	None	None	None	None	None	0.5000	0.3418	None	0	1	1	1	0.5857	0.2857	0.3750	0.2647	None	0.1667	0.0000	0.2059	None	0.0238	0.0000	0.0294	None	None	None	None	None	0.4000	0.6582	1	None
1638140462	0	47	ieshuaganocry	1941	tilytily123	1999	blitz	SERVICE_LICHESS	Zukertort Opening: Black Mustang Defense	A04	Zukertort Opening	-29	-9	1	None	0	0.6936	0.1915	0.1250	0.2667	0.1667	0.0213	0.0000	0.0667	0.0000	0.0426	0.0000	0.0000	0.0833	0.0000	None	None	0.0000	1.0000	0.0000	None	0	1	1	None	0.9064	0.1702	0.3750	0.1429	0.1200	0.0213	0.0000	0.0714	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.6667	1.0000	1	None
1638138148	0	71	moezzz1919	1972	ieshuaganocry	1946	blitz	SERVICE_LICHESS	Vienna Game: Vienna Gambit	C26	Vienna Game	-50	-9	1	None	0	0.2592	0.1831	0.2500	0.1875	0.1702	0.0563	0.0000	0.0000	0.0851	0.2817	0.1250	0.1250	0.3617	0.0000	None	None	0.0000	0.0000	1.0000	0	None	0	1	None	0.7352	0.0704	0.1250	0.1333	0.0417	0.0282	0.0000	0.1333	0.0000	0.0423	0.1250	0.0667	0.0208	1.0000	None	1.0000	None	0.7500	0.0000	None	1
1638137485	0	10	arameo_actual	2030	ieshuaganocry	1940	blitz	SERVICE_LICHESS	Russian Game: Classical Attack	C42	Russian Game	0	-10	1	None	None	0.8400	0.1000	0.1250	0.0000	None	0.1000	0.0000	0.5000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.2778	None	None	1	None	None	0.9600	0.1000	0.0000	0.5000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.7222	None	None
1638137318	0	44	ahadizade	1889	ieshuaganocry	1932	blitz	SERVICE_LICHESS	Petrov's Defense	C42	Petrov's Defense	-10	-10	1	None	0	0.6273	0.2500	0.1250	0.3636	0.1429	0.0455	0.0000	0.0909	0.0000	0.0455	0.0000	0.0000	0.1429	0.0000	None	None	0.0000	0.2500	0.8095	0	0	1	1	None	0.7860	0.1860	0.2500	0.2727	0.0000	0.0233	0.0000	0.0455	0.0000	0.0233	0.0000	0.0000	0.0769	1.0000	None	1.0000	None	0.4286	0.1905	1	1
1638136765	1	18	ieshuaganocry	1927	ahadizade	1894	blitz	SERVICE_LICHESS	Indian Game: Wade-Tartakower Defense	A46	Indian Game	-9	-40	1	1	None	0.9333	0.1667	0.1250	0.2000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.2069	None	None	1	None	0	0.2118	0.1176	0.0000	0.2222	None	0.1176	0.0000	0.2222	None	0.1765	0.0000	0.3333	None	None	None	None	None	0.0000	0.7931	None	None
1638134782	1	26	ieshuaganocry	1922	tunisien2200	1953	blitz	SERVICE_LICHESS	Queen's Pawn Game: Chigorin Variation	D02	Queen's Pawn Game	-15	-10	1	None	None	0.6444	0.1111	0.0000	0.1579	None	0.1111	0.0000	0.1579	None	0.0370	0.0000	0.0526	None	None	None	None	None	1.0000	0.8125	1	None	1	None	None	0.4308	0.0385	0.0000	0.0556	None	0.1538	0.0000	0.2222	None	0.0769	0.0000	0.1111	None	None	None	None	None	0.7143	0.1875	None	0
1638134319	0	8	g50reza	1940	ieshuaganocry	1915	blitz	SERVICE_LICHESS	Queen's Gambit Declined	D53	Queen's Gambit Declined	-9	0	0	None	0	0.3500	0.1250	0.1250	None	None	0.0000	0.0000	None	None	0.1250	0.1250	None	None	None	None	None	None	None	0.8182	None	None	1	1	None	0.9500	0.1250	0.1250	None	None	0.0000	0.0000	None	None	0.0000	0.0000	None	None	None	None	None	None	None	0.1818	None	None
1638134159	2	58	sageeshgopy	1880	ieshuaganocry	1908	blitz	SERVICE_LICHESS	Queen's Gambit Refused: Marshall Defense	D06	Queen's Gambit Refused	0	-20	1	0	1	0.6414	0.0690	0.3750	0.0000	0.0312	0.0690	0.0000	0.1667	0.0312	0.0517	0.0000	0.1111	0.0312	0.0000	None	None	0.0000	0.6000	0.9167	0	None	1	0	1	0.2175	0.1930	0.1250	0.3333	0.1290	0.0877	0.0000	0.1667	0.0645	0.1579	0.0000	0.0556	0.2581	0.0000	None	0.0000	None	0.2857	0.0833	None	0
1638130707	0	31	ieshuaganocry	2062	astralguide	2129	rapid	SERVICE_LICHESS	Zukertort Opening: Queenside Fianchetto Variation	A04	Zukertort Opening	-40	-30	1	0	0	0.2323	0.2258	0.2500	0.2174	None	0.0645	0.0000	0.0870	None	0.1613	0.0000	0.2174	None	None	None	None	None	0.0000	0.1000	None	0	1	1	1	0.2064	0.1936	0.2500	0.1739	None	0.0968	0.0000	0.1304	None	0.1613	0.0000	0.2174	None	None	None	None	None	0.6667	0.9000	1	None
1638128069	0	54	azatsharipov	1847	ieshuaganocry	1909	blitz	SERVICE_LICHESS	Queen's Gambit Declined: Harrwitz Attack	D37	Queen's Gambit Declined	-50	-10	1	None	0	0.2333	0.3333	0.1250	0.2000	0.4167	0.0556	0.0000	0.0000	0.0833	0.1482	0.0000	0.0000	0.2222	0.0000	None	None	0.0000	0.7500	0.0196	None	0	1	1	None	0.6755	0.1887	0.0000	0.1000	0.2571	0.0566	0.0000	0.0000	0.0857	0.0377	0.0000	0.0000	0.0571	1.0000	None	1.0000	None	0.5000	0.9804	1	None
1638127346	0	31	ieshuaganocry	1904	limenty	1866	blitz	SERVICE_LICHESS	Queen's Pawn Game: Krause Variation	D02	Queen's Pawn Game	-64	-40	1	None	0	0.4355	0.3226	0.2500	0.1250	0.4667	0.1290	0.1250	0.2500	0.0667	0.0645	0.0000	0.1250	0.0667	0.0000	None	None	0.0000	1.0000	0.1818	None	None	0	1	None	0.8968	0.1613	0.2500	0.4286	0.0000	0.0323	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.5000	0.8182	None	None
1638123228	1	22	juandom	1900	ieshuaganocry	1910	blitz	SERVICE_LICHESS	English Opening: King's English Variation, Two Knights Variation, Keres Variation	A23	English Opening	0	-9	1	None	1	0.6364	0.0909	0.0000	0.1250	0.1667	0.0909	0.0000	0.2500	0.0000	0.0455	0.0000	0.0000	0.1667	1.0000	None	None	1.0000	1.0000	0.9474	None	None	1	0	None	0.6000	0.1429	0.1250	0.2500	0.0000	0.0952	0.0000	0.1250	0.2000	0.0476	0.0000	0.0000	0.2000	0.0000	None	0.0000	None	0.0000	0.0526	None	None
1638117304	1	30	ieshuaganocry	1917	jbegis	1893	blitz	SERVICE_LICHESS	Queen's Pawn Game: Chigorin Variation	D02	Queen's Pawn Game	-10	-30	1	1	None	0.8533	0.1667	0.1250	0.0000	0.2500	0.0667	0.0000	0.0000	0.1250	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.6667	0.2222	None	1	1	None	0	0.5276	0.2759	0.1250	0.4000	0.3125	0.0345	0.0000	0.0000	0.0625	0.0690	0.0000	0.0000	0.1250	0.0000	None	None	0.0000	0.0000	0.7778	0	None
1638115912	0	37	timbaileyyeah	1844	ieshuaganocry	1911	blitz	SERVICE_LICHESS	Petrov's Defense	C42	Petrov's Defense	-24	-10	1	0	0	0.5568	0.2162	0.0000	0.2000	0.4444	0.0811	0.0000	0.1500	0.0000	0.0541	0.0000	0.0500	0.1111	0.0000	None	0.0000	None	0.2000	0.0000	None	0	1	1	1	0.5676	0.1081	0.0000	0.1053	0.2000	0.1081	0.0000	0.2105	0.0000	0.0541	0.0000	0.1053	0.0000	1.0000	None	None	1.0000	0.2000	1.0000	1	None
1638115264	1	20	ieshuaganocry	1906	nekvindov	1881	blitz	SERVICE_LICHESS	Queen's Pawn Game: London System	D02	Queen's Pawn Game	-9	-20	1	1	None	1.0000	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	1.0000	1	None	1	None	0	0.3684	0.1579	0.1250	0.1818	None	0.0526	0.0000	0.0909	None	0.1053	0.0000	0.1818	None	None	None	None	None	0.0000	0.0000	None	0
1638095282	1	22	jowi59	1917	ieshuaganocry	1901	blitz	SERVICE_LICHESS	Four Knights Game: Spanish Variation	C48	Four Knights Game	-10	-19	1	1	None	0.9826	0.0435	0.0000	0.0667	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.3889	None	None	1	None	0	0.7818	0.1364	0.1250	0.1429	None	0.1364	0.0000	0.2143	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.6111	None	None
1638087228	0	64	safa1	1787	ieshuaganocry	1906	blitz	SERVICE_LICHESS	Queen's Pawn Game: Mason Attack	D00	Queen's Pawn Game	-29	-5	1	0	0	0.2625	0.2031	0.1250	0.1333	0.2439	0.1094	0.0000	0.0667	0.1463	0.1094	0.0000	0.0667	0.1463	0.0000	None	None	0.0000	0.0000	1.0000	0	None	1	1	1	0.5438	0.1094	0.1250	0.1429	0.0952	0.0938	0.0000	0.1429	0.0952	0.0625	0.0000	0.0000	0.0952	1.0000	None	1.0000	None	0.6667	0.0000	None	1
1638190603	0	39	knight006934	1864	ieshuaganocry	2062	rapid	SERVICE_LICHESS	King's Gambit Accepted, King's Knight Gambit	C37	King's Gambit Accepted, King's Knight Gambit	-100	-20	0	0	0	0.0538	0.2820	0.3750	0.3636	0.2000	0.2051	0.2500	0.1818	0.2000	0.1282	0.0000	0.0000	0.2500	0.0000	None	None	0.0000	0.2500	0.3200	None	None	1	1	1	0.7846	0.1538	0.2500	0.2000	0.0952	0.0256	0.1250	0.0000	0.0000	0.0256	0.0000	0.1000	0.0000	1.0000	None	1.0000	None	0.8333	0.6800	None	None
1638189750	2	54	ieshuaganocry	2062	knight006934	1864	rapid	SERVICE_LICHESS	Zukertort Opening: Sicilian Invitation	A04	Zukertort Opening	-10	-9	0	None	1	0.8000	0.1667	0.0000	0.3077	0.1515	0.0370	0.1250	0.0769	0.0000	0.0185	0.0000	0.0000	0.0303	0.0000	0.0000	None	None	0.3333	0.1619	None	0	1	0	None	0.7630	0.2037	0.1250	0.3333	0.1765	0.0556	0.1250	0.0833	0.0294	0.0185	0.0000	0.0000	0.0294	0.0000	0.0000	None	None	0.6667	0.8381	0	None
1638226190	1	70	acherrat	1951	ieshuaganocry	1933	blitz	SERVICE_LICHESS	Bishop's Opening: Berlin Defense	C24	Bishop's Opening	-30	-39	1	1	1	0.5143	0.1857	0.0000	0.0769	0.3056	0.0571	0.0000	0.0385	0.0833	0.0714	0.0000	0.0769	0.0833	1.0000	None	None	1.0000	1.0000	0.0602	None	1	0	0	0	0.4130	0.3188	0.2500	0.4615	0.2286	0.0580	0.0000	0.0769	0.0571	0.0870	0.0000	0.0385	0.1429	0.0000	None	0.0000	None	0.1667	0.9398	0	None
1638225086	1	6	anotated	1912	ieshuaganocry	1939	blitz	SERVICE_LICHESS	Russian Game: Urusov Gambit	C42	Russian Game	-39	-10	1	None	None	0.9333	0.1667	0.1667	None	None	0.0000	0.0000	None	None	0.0000	0.0000	None	None	None	None	None	None	0.0000	0.1111	None	None	0	None	None	0.4000	0.0000	0.0000	None	None	0.0000	0.0000	None	None	0.2000	0.2000	None	None	None	None	None	None	None	0.8889	None	None
1638224850	0	30	smolenskychikatilo	1543	ieshuaganocry	1945	blitz	SERVICE_LICHESS	Vienna Game: Stanley Variation	C26	Vienna Game	-20	-10	0	0	0	0.4533	0.1667	0.2500	0.1364	None	0.1333	0.1250	0.1364	None	0.0667	0.0000	0.0909	None	None	None	None	None	0.3333	0.6897	None	None	1	1	1	0.8400	0.2000	0.3750	0.1364	None	0.0667	0.1250	0.0455	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.6000	0.3103	None	None
1638224440	1	32	ieshuaganocry	1945	smolenskychikatilo	1543	blitz	SERVICE_LICHESS	Queen's Pawn Game: Chigorin Variation	D02	Queen's Pawn Game	0	-15	1	1	None	0.9273	0.0909	0.1250	0.1333	0.0000	0.0303	0.0000	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.8000	0.7213	None	None	0	None	0	0.5875	0.1875	0.1250	0.0667	0.4444	0.1562	0.2500	0.2000	0.0000	0.0312	0.0000	0.0000	0.1111	0.0000	None	None	0.0000	0.3333	0.2787	None	None
1638224031	0	41	smolenskychikatilo	1543	ieshuaganocry	1945	blitz	SERVICE_LICHESS	Russian Game: French Attack	C42	Russian Game	-35	-10	1	None	0	0.5610	0.2195	0.0000	0.2381	0.3333	0.0976	0.0000	0.0952	0.1667	0.0488	0.0000	0.0952	0.0000	0.0000	None	None	0.0000	0.4000	0.5443	0	None	1	1	None	0.9220	0.1220	0.0000	0.2381	0.0000	0.0244	0.0000	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.7500	0.4557	None	1
1638223411	2	66	pinox03	1943	ieshuaganocry	1945	blitz	SERVICE_LICHESS	Four Knights Game: Spanish Variation	C48	Four Knights Game	-9	-29	1	0	None	0.9104	0.0448	0.0000	0.2727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0149	0.0000	0.0000	0.0208	0.0000	None	0.0000	None	1.0000	0.6202	None	None	1	None	1	0.3273	0.1364	0.1250	0.1818	0.1277	0.0152	0.0000	0.0000	0.0213	0.1667	0.0000	0.0909	0.2128	0.0000	None	None	0.0000	1.0000	0.3798	None	None
1638222807	1	32	ieshuaganocry	1945	pinox03	1943	blitz	SERVICE_LICHESS	Sicilian Defense: Richter-Rauzer Variation, Vitolins Variation	B62	Sicilian Defense	-30	-30	1	1	1	0.7125	0.2500	0.1250	0.3182	0.0000	0.0312	0.0000	0.0455	0.0000	0.0312	0.0000	0.0455	0.0000	1.0000	None	None	None	0.6000	1.0000	1	None	1	0	0	0.3677	0.1290	0.0000	0.1905	0.0000	0.0968	0.0000	0.1429	0.0000	0.0968	0.0000	0.1429	0.0000	0.0000	None	None	None	0.6667	0.0000	None	0
1638221842	1	28	garriga03	1939	ieshuaganocry	1939	blitz	SERVICE_LICHESS	Colle System	D05	Colle System	-10	-45	1	1	None	0.7241	0.0690	0.0000	0.0952	None	0.0690	0.0000	0.0952	None	0.0345	0.0000	0.0476	None	None	None	None	None	0.0000	0.6531	None	None	1	None	0	0.5143	0.2857	0.0000	0.4000	None	0.1786	0.0000	0.2500	None	0.0357	0.0000	0.0500	None	None	None	None	None	0.0000	0.3469	None	None
1638220282	0	33	ieshuaganocry	1945	satranc_80	1999	blitz	SERVICE_LICHESS	Queen's Pawn Game: Chigorin Variation	D02	Queen's Pawn Game	-20	-10	1	None	0	0.4424	0.2121	0.1250	0.2857	0.0000	0.0303	0.0000	0.0476	0.0000	0.0909	0.0000	0.0000	0.7500	0.0000	None	None	0.0000	0.2000	0.6190	0	None	1	1	None	0.7091	0.1818	0.2500	0.2000	0.0000	0.0606	0.0000	0.0500	0.2000	0.0303	0.0000	0.0500	0.0000	1.0000	None	1.0000	None	0.4000	0.3810	None	1
1638216367	1	64	mustafin_alftit	1997	ieshuaganocry	1950	blitz	SERVICE_LICHESS	Queen's Gambit Declined: Harrwitz Attack, Main Line	D37	Queen's Gambit Declined	0	-10	1	1	None	0.9062	0.0469	0.1250	0.0741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0156	0.0000	0.0370	0.0000	1.0000	None	1.0000	None	1.0000	0.9919	1	None	1	None	0	0.2603	0.1587	0.1250	0.1538	0.1724	0.0635	0.0000	0.1538	0.0000	0.1270	0.0000	0.0769	0.2069	0.0000	None	None	0.0000	0.6000	0.0081	None	0
1638215346	1	28	ieshuaganocry	1955	tomba88	1928	blitz	SERVICE_LICHESS	Queen's Pawn Game: Zukertort Variation	D02	Queen's Pawn Game	-10	-10	1	None	None	0.8714	0.2143	0.0000	0.4000	0.0000	0.0357	0.0000	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	None	None	0.6000	0.7692	1	1	1	None	None	0.6889	0.2222	0.0000	0.3333	0.2500	0.0370	0.0000	0.0667	0.0000	0.0370	0.0000	0.0000	0.2500	0.0000	0.0000	None	None	0.3333	0.2308	0	0
1638214819	0	72	rahman2118	1968	ieshuaganocry	1950	blitz	SERVICE_LICHESS	Indian Game	A45	Indian Game	-10	0	1	None	0	0.6389	0.1111	0.0000	0.1429	0.1163	0.0417	0.0000	0.0952	0.0233	0.0556	0.0000	0.0476	0.0698	0.0000	None	None	0.0000	1.0000	1.0000	0	None	1	1	None	0.9437	0.0563	0.0000	0.2000	0.0000	0.0282	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.5000	0.0000	None	1
1638214336	0	35	ieshuaganocry	1943	aitorzalla	1879	blitz	SERVICE_LICHESS	London System	A48	London System	-20	-20	0	None	0	0.4629	0.1429	0.1250	0.1482	None	0.0571	0.0000	0.0741	None	0.0857	0.1250	0.0741	None	None	None	None	None	0.6000	0.1692	None	0	1	1	None	0.7143	0.2000	0.0000	0.2593	None	0.0571	0.0000	0.0741	None	0.0286	0.1250	0.0000	None	None	None	None	None	1.0000	0.8308	1	None
1638209619	1	34	luis_mirabet	1990	ieshuaganocry	1950	blitz	SERVICE_LICHESS	Russian Game: Classical Attack	C42	Russian Game	0	-25	1	1	None	0.4971	0.1429	0.2500	0.1429	0.0769	0.0286	0.0000	0.0000	0.0769	0.0857	0.0000	0.1429	0.0769	1.0000	None	1.0000	None	1.0000	0.2787	None	None	1	None	0	0.3294	0.1765	0.1250	0.2857	0.0833	0.1471	0.0000	0.1429	0.2500	0.0882	0.0000	0.0714	0.1667	0.0000	None	None	0.0000	0.5000	0.7213	None	None
1638207407	0	58	tkroells	1841	ieshuaganocry	1956	blitz	SERVICE_LICHESS	Bishop's Opening: Ponziani Gambit	C24	Bishop's Opening	-30	0	1	None	0	0.2414	0.2414	0.2500	0.5000	0.1750	0.0517	0.1250	0.0000	0.0500	0.1552	0.0000	0.0000	0.2250	0.0000	0.0000	None	None	0.1667	0.0268	None	0	0	1	None	0.8966	0.1552	0.1250	0.3333	0.1220	0.0345	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	None	None	0.5000	0.9732	1	None
1638204826	1	60	ieshuaganocry	1952	wiliamh8	1929	blitz	SERVICE_LICHESS	Zukertort Opening: Queen's Gambit Invitation	A04	Zukertort Opening	-10	-30	1	1	None	0.7333	0.1667	0.0000	0.2381	0.1613	0.1000	0.0000	0.1429	0.0968	0.0167	0.0000	0.0000	0.0323	1.0000	None	1.0000	None	0.6000	0.9640	None	None	1	None	0	0.6000	0.2373	0.1250	0.4000	0.1613	0.0508	0.0000	0.1000	0.0323	0.0508	0.0000	0.0000	0.0968	0.0000	None	None	0.0000	0.7500	0.0360	None	None
1638204021	1	26	ieshuaganocry	1946	am1958	1977	blitz	SERVICE_LICHESS	Zukertort Opening: Dutch Variation	A04	Zukertort Opening	-20	-50	1	1	None	0.9231	0.0769	0.0000	0.1111	None	0.0385	0.0000	0.0556	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.8889	None	None	0	None	0	0.3720	0.3200	0.2500	0.3529	None	0.1200	0.1250	0.1176	None	0.0800	0.0000	0.1176	None	None	None	None	None	0.5000	0.1111	None	None
1638196336	0	39	ieshuaganocry	1939	almost_all	2013	blitz	SERVICE_LICHESS	Zukertort Opening: Pirc Invitation	A04	Zukertort Opening	-25	-20	1	None	0	0.5000	0.3333	0.3750	0.4167	0.0000	0.0256	0.0000	0.0417	0.0000	0.0769	0.0000	0.0417	0.2857	0.0000	None	None	0.0000	0.5000	0.4110	None	0	0	1	None	0.9000	0.3077	0.3750	0.3913	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	1.0000	0.5890	1	None
